"GeneSymbol" "logFC" "adj.P.Val"
"FAM19A5" 0.45475553738278 0.807744023720528
"GLUD1" 0.454323947578008 0.395287828248724
"COPB1" 0.454323120859753 0.606596063632377
"PARG" 0.453628496823539 0.481392371902769
"VGLL4" 0.453290978747323 0.437498132421095
"CDK11A" 0.452990385911748 0.68700573434118
"CDK11B" 0.452990385911748 0.68700573434118
"EPRS" 0.452771680182163 0.564802798929976
"MTG2" 0.452579307965915 0.333966305194418
"MFSD1" 0.452521393204883 0.497370621508692
"PLEKHO1" 0.45235686289678 0.80456518798454
"PREPL" 0.452160801876623 0.488047328189264
"JTB" 0.452080629070136 0.544958335752431
"GUK1" 0.452032620701817 0.44466621772276
"UHRF1" 0.45193618014467 0.679076955174905
"LRMP" 0.451588867532231 0.778264618011449
"DCUN1D1" 0.451484183761223 0.436674847304889
"EXOC4" 0.451412322351338 0.631876236068159
"ANO6" 0.451290921907641 0.432678113404192
"PGPEP1" 0.450916764591351 0.469346187425896
"TNFRSF10A" 0.450487671501451 0.702889876901387
"GK" 0.450251904253326 0.745836375056136
"DNMT1" 0.450155459766272 0.555027920685648
"ULK2" 0.449738496006633 0.616266529301234
"ZNF518A" 0.44963077524214 0.772111402720997
"ARFGEF3" 0.449145650961838 0.799561195821904
"LIN54" 0.448659086675102 0.630410376411934
"R3HCC1L" 0.447790361660473 0.55041738094984
"IFNGR2" 0.447645024009669 0.554090414979756
"UIMC1" 0.447288062610599 0.575340836095598
"SSBP2" 0.447175586375093 0.782967531306223
"FOXF2" 0.447175344901124 0.795185702743714
"GORAB" 0.447121211425247 0.705658277158279
"CHST2" 0.44694602068006 0.745836375056136
"LIPH" 0.44661185162272 0.807180553869481
"PARM1" 0.446553728298266 0.84315896916146
"TRIM38" 0.445400880069405 0.588749076341744
"TMEM30A" 0.445094441152591 0.55929470918643
"PROS1" 0.444995879167441 0.858276592904308
"IGFBP3" 0.444807672651516 0.802013563170441
"BTN2A1" 0.444698015365756 0.497625608429036
"SEC23A" 0.444507370995376 0.60698609747702
"CTPS1" 0.444388099625605 0.603819315673398
"CPZ" 0.444201929873435 0.699600444069887
"GPR78" 0.444201929873435 0.699600444069887
"ANKRD37" 0.443945577372493 0.534502865746918
"ECM2" 0.443510454731838 0.849560618803573
"SDHA" 0.443495905648931 0.612128901486915
"SDHAP3" 0.443495905648931 0.612128901486915
"MMP11" 0.443402059366164 0.905686375300911
"ANXA11" 0.443384055899297 0.52750132029583
"CYP39A1" 0.44330650802068 0.83188175291247
"RBM14" 0.443264593263504 0.64243463824701
"APOC2" 0.443234126844268 0.824918282151113
"APOC4-APOC2" 0.443234126844268 0.824918282151113
"CFAP44" 0.442802557722258 0.66189490609216
"TRA2B" 0.44270944486085 0.510356189032065
"MAPK6" 0.442528811501229 0.724383476803705
"NNT" 0.442507504792574 0.709128154058035
"CCL18" 0.442198447018227 0.938985396239045
"ST8SIA1" 0.441839391543709 0.672162695173443
"MTRR" 0.44169134796535 0.293990945798793
"ARHGAP30" 0.441578071669179 0.724412476999114
"MYRF" 0.441576973857456 0.774792398308353
"TSLP" 0.441481682212472 0.82659562093452
"GOLGA4" 0.441406961819744 0.600513006839891
"BBS4" 0.44092701669355 0.635459033593292
"DPYSL3" 0.44089691244566 0.856350399123809
"MSRB2" 0.440817233942731 0.512622251448092
"SLC28A3" 0.440270918096004 0.864997689645702
"TRUB1" 0.439647022285594 0.627378163544462
"IRF7" 0.439550191786478 0.702438059063835
"DIP2C" 0.439498056879272 0.524286354273734
"NRP1" 0.438989481900466 0.837436041820671
"CCR2" 0.438542514205894 0.611487449403403
"CKLF-CMTM1" 0.43819730920556 0.658848729598869
"FUCA2" 0.437974761091422 0.592982813916185
"OGT" 0.43739481358209 0.74337129097666
"DMXL1" 0.437391898398911 0.732399883781507
"MSRB3" 0.437151620263408 0.669253943797517
"RUBCN" 0.437027378540239 0.718506793360194
"PSMB10" 0.436871454378786 0.703723791563262
"PIK3CG" 0.43677321226337 0.690394676465658
"PRKX" 0.436726748485866 0.510506991249279
"SLC44A4" 0.436615350808306 0.823596049255394
"CASP10" 0.436569494386097 0.618790281068923
"UBE2S" 0.436479654706139 0.735689918657217
"ZWINT" 0.436471585883108 0.594519507958169
"ARHGAP11A" 0.436356463025142 0.622682557282068
"SHISA5" 0.435871497167238 0.556783814171064
"FASLG" 0.435830938065985 0.446094592316301
"NCAPD3" 0.43553986162952 0.699342404935414
"ARL5B" 0.435037394678536 0.779966983439605
"SYVN1" 0.434910680072948 0.500498386464077
"CCDC7" 0.43446050049459 0.545991204256978
"KDR" 0.434357396786189 0.683769820523117
"WASL" 0.434185239287798 0.707357470443425
"BACH1" 0.43402572455537 0.593175892469908
"GRIK1-AS2" 0.43402572455537 0.593175892469908
"NCAPD2" 0.433971675658255 0.652049933558827
"TACC2" 0.433968868685227 0.736122650053257
"ARRDC3" 0.433789220913495 0.722851069957388
"DROSHA" 0.43328979031179 0.632976356120667
"PITPNB" 0.43310514664132 0.719936779587639
"TNRC6A" 0.432994601478435 0.724052503393252
"EDEM1" 0.432974833782225 0.486280299013239
"TUBB2A" 0.432795322813331 0.852100913823273
"ARL6IP4" 0.432419341900931 0.618986301337694
"CNST" 0.432346424688435 0.68700573434118
"TRA2A" 0.43214063686426 0.750978558557497
"SLC25A24" 0.432064470532627 0.711668532560027
"EPAS1" 0.43189213920391 0.727171541342538
"PPRC1" 0.431866516338801 0.710411272875871
"ZNF609" 0.431516772458109 0.556783814171064
"CEP350" 0.431168045928477 0.67482699937228
"ST8SIA4" 0.431015126674131 0.803438430279752
"CBR3" 0.429910631185103 0.691387279104922
"HK1" 0.429734550961611 0.597809401820601
"PTPRD" 0.42968330345602 0.891548850194545
"ARL1" 0.429672237881221 0.59756352428987
"NEMF" 0.429429943481234 0.707842198050399
"CPOX" 0.429280828695336 0.560411896938565
"KCTD10" 0.429093621499276 0.668092254506548
"ZNF672" 0.428978897435079 0.458026555329949
"RSRC2" 0.428978493231162 0.554561133071755
"OBSL1" 0.428952526763402 0.690819619438547
"SEC22C" 0.428668190073105 0.62140697885042
"TMEM39A" 0.428598875009287 0.480788561193673
"FBXW8" 0.428378059118404 0.682370781016165
"CRYBG3" 0.428200719207914 0.318832426585763
"TIMM17A" 0.428154133205748 0.558246977416305
"SLC7A1" 0.427326599379453 0.780176426347332
"BRSK1" 0.426892729641878 0.691983792836159
"CDC42BPA" 0.426337168775719 0.702889876901387
"MRPL24" 0.426126303210333 0.550489220095263
"DLEU2" 0.426095541043378 0.671166263558136
"UBE2N" 0.425666751493054 0.623660988635725
"ANXA7" 0.42550370001713 0.408952967026044
"LITAF" 0.425482080179197 0.57679665631631
"PEX11B" 0.42543974975189 0.67262897122515
"PJA2" 0.425124955285781 0.621207068680479
"FAM162B" 0.424955995213856 0.710748053897407
"BCLAF1" 0.424780561637109 0.710903745247639
"CYP4V2" 0.424738743184067 0.68587661164131
"KLKB1" 0.424738743184067 0.68587661164131
"RPP30" 0.424522260229692 0.49774172066429
"ITM2C" 0.424466952480986 0.874366567518078
"MAFF" 0.424316918361309 0.80614152742692
"PYY" 0.424008828085657 0.829722628711253
"SPINK1" 0.423798982587447 0.910266164507778
"C5orf15" 0.423675032845781 0.64723066259676
"LZTS3" 0.423470629308465 0.703005722602214
"LIMK2" 0.423463591668784 0.685133922696404
"ZNF146" 0.423379818394985 0.696751629933042
"EIF3A" 0.423147890999375 0.594093557312972
"SPTBN1" 0.423117617394572 0.708666837323874
"ZNF383" 0.422889546435006 0.618565352108025
"MTMR9" 0.42268950993983 0.745068550631989
"MB21D1" 0.422482129744616 0.67813619838587
"CNOT1" 0.422444293696827 0.395287828248724
"MCM4" 0.421715551977885 0.750036933198749
"TLR10" 0.421530681750309 0.85795823677598
"UBR7" 0.42152032359525 0.623112946252128
"CKAP2" 0.421226214541817 0.601390101167353
"LMO4" 0.421182134149847 0.576014085067388
"LIAS" 0.421048704474361 0.674379861177056
"PLP1" 0.420646357892212 0.713519590292866
"ANKRD12" 0.420336416238161 0.696549342562884
"YAF2" 0.420296329895487 0.569453619854184
"BIRC3" 0.419993787035184 0.845084229734275
"PRUNE2" 0.419360498350933 0.77404186949143
"PCID2" 0.419144118399983 0.671166263558136
"MXI1" 0.419123201382808 0.751607588699227
"NR2C2" 0.419096751835581 0.670149347199526
"TOX" 0.418939629742185 0.809621773491714
"GINS4" 0.418476817594111 0.564802798929976
"RHOF" 0.417863850859629 0.670239727768819
"ARL13B" 0.417804527827161 0.683769820523117
"NUDT16" 0.41778610216697 0.673251951752765
"AGAP9" 0.41770441754172 0.243466083709219
"BMS1" 0.41770441754172 0.243466083709219
"BMS1P4" 0.41770441754172 0.243466083709219
"BMS1P5" 0.41770441754172 0.243466083709219
"BMS1P6" 0.41770441754172 0.243466083709219
"BMS1P7" 0.41770441754172 0.243466083709219
"LOC105369270" 0.41770441754172 0.243466083709219
"RUFY2" 0.417624546044331 0.741108049386243
"CTNNA1" 0.41728019288572 0.626219132939632
"GGACT" 0.417205399770518 0.593990133742281
"TARS" 0.417019209428447 0.596150580480354
"ZNF281" 0.416991815942969 0.705222087987052
"DEK" 0.416799390464258 0.651073709567229
"VASP" 0.416765821656651 0.585921658291498
"CYLD" 0.41667521916936 0.648595924625208
"LTBP1" 0.416457687176898 0.84315646969004
"PTPN1" 0.416401942361666 0.683117853643199
"GALNT7" 0.416326641089543 0.803254552107372
"SMURF2" 0.416316335645373 0.533267259431149
"CHST11" 0.416066882913178 0.847672000839031
"TIAM2" 0.415954414431899 0.472966120775088
"BTNL8" 0.415680222718115 0.92858765738029
"PBRM1" 0.415516241028133 0.635459033593292
"BIRC2" 0.415359380914 0.531874980657679
"LCP2" 0.41507971275898 0.867645443336466
"RAB34" 0.414796004146186 0.853288684622464
"COL4A2" 0.414712160907075 0.838843141894678
"NOS2" 0.414656518484685 0.490417530549969
"MAPK9" 0.414489436574966 0.633798779110037
"LOC102724985" 0.414428500378854 0.744259298914116
"PDXDC1" 0.414428500378854 0.744259298914116
"P2RY8" 0.414391977860431 0.790297795921728
"ELOVL7" 0.414363796643991 0.828413547984673
"LRCH2" 0.413950410409021 0.764758720351239
"DGKA" 0.413903485855099 0.68700573434118
"DDX21" 0.413809074195802 0.708666837323874
"BACE2" 0.413739150512227 0.81743607200304
"ANXA3" 0.413067235077427 0.774846239193837
"ELMOD3" 0.41300053345134 0.455282228008209
"MAPK13" 0.412982361974682 0.719339771977355
"KIF1BP" 0.412968500639176 0.488986383670012
"CEP295" 0.41295897225055 0.710509287852066
"CAMTA1" 0.412939579116451 0.811274771349129
"SOX18" 0.412885215990177 0.726456635214448
"UBA5" 0.412631547226054 0.549472932650411
"LYPLAL1" 0.412261805153836 0.763639549633413
"TNS4" 0.411973938599128 0.710903745247639
"SYNC" 0.411809478077597 0.86480818033114
"GOLGA2" 0.411519898990425 0.693621561081884
"PSMB9" 0.411488285624359 0.650601804748714
"RAD51AP1" 0.41108193284314 0.840108172133906
"ANKRD36C" 0.411051472188999 0.68700573434118
"DNAJA1" 0.41101406890188 0.67813619838587
"ZGRF1" 0.410774600929609 0.666601224802293
"PSAT1" 0.410770461266115 0.865517171596927
"CECR1" 0.410535262401319 0.754294607731604
"SSBP1" 0.410091427240764 0.465233400073945
"VAMP4" 0.409631326952716 0.60197818261203
"P2RY1" 0.409385746209804 0.586375442766581
"AGAP4" 0.409380615753219 0.504592906558328
"AGAP7P" 0.409380615753219 0.504592906558328
"LOC101060581" 0.409380615753219 0.504592906558328
"LOC105369258" 0.409380615753219 0.504592906558328
"DDX23" 0.408884923948847 0.483597032710521
"C7orf60" 0.408690185459784 0.666303351076506
"SYT11" 0.408409546549636 0.765637679772089
"FBXO21" 0.408224532952284 0.554086792982959
"AIDA" 0.408163194238448 0.636296346231544
"ZNF480" 0.407663325070298 0.764758720351239
"COPB2" 0.407609675815655 0.488047328189264
"KDM4C" 0.407468726867402 0.736621742012907
"RANBP3" 0.40741466764207 0.622221368066126
"PAQR8" 0.407280717036158 0.823641283667375
"KCTD7" 0.407079458444678 0.685133922696404
"ARHGAP5" 0.406993681565531 0.770482458013274
"S100A11" 0.406968972121665 0.76747649077583
"TCIRG1" 0.406955838674794 0.713757691379891
"PIR" 0.40631472272936 0.723594946776471
"ADAM28" 0.406232246330616 0.775145604718348
"RASA1" 0.406031340905685 0.650601804748714
"RBM39" 0.40594378388901 0.581705817651737
"SEPT4" 0.405893955027201 0.747029017460613
"PMP22" 0.405801667253238 0.853789200938413
"MAP4" 0.404912737983715 0.736838224620816
"WDFY3" 0.404622383468886 0.736621742012907
"LCP1" 0.404218542352674 0.826630258624966
"EXOC6" 0.404102929352666 0.651876773495912
"SNED1" 0.404042155471056 0.684258973860538
"CAPZA1" 0.403911185006579 0.556783814171064
"UHMK1" 0.403867243040118 0.779937249453214
"GALNT1" 0.403770961134231 0.671396380996474
"TM9SF4" 0.403706177629848 0.719339771977355
"MCM2" 0.403576881542557 0.75306777470243
"ICE1" 0.403526067887033 0.653796191918039
"CYB5R1" 0.40332408360347 0.673389358107333
"EEPD1" 0.403125124059636 0.75150709364358
"MCAM" 0.402913171809264 0.662146624254099
"CCNL2" 0.40246628161627 0.783657246011029
"GSDMB" 0.402417048238883 0.820853308746941
"STAT5A" 0.402300754063665 0.718155986354703
"PCYT1A" 0.402090488409229 0.654429910643313
"DAD1" 0.402037009343737 0.553587118899694
"ABHD12" 0.402020405187857 0.783581711246273
"KBTBD2" 0.401939456549584 0.770414512381404
"CNOT6" 0.401755654002215 0.584823562828512
"TAF1" 0.401604180797753 0.713519590292866
"SH2B3" 0.401581989536802 0.771336373022706
"ARHGEF26" 0.40140403303042 0.814827897626592
"SLC38A1" 0.400997670439436 0.775545649413775
"ANKS4B" 0.400891379580434 0.794114855990058
"CXorf57" 0.400852709468954 0.770279156892693
"CHD1" 0.400741694624227 0.60608809714345
"GNE" 0.400664988769877 0.875551751848204
"GTPBP1" 0.400513180160742 0.545414829796428
"SDC4" 0.400498062042944 0.774569837201716
"ZNF573" 0.400189623615853 0.724082765712683
"BCCIP" 0.400016561029062 0.726701805946053
"LRIG3" 0.39999531963845 0.65004532211999
"SPTAN1" 0.39993282509735 0.702764408227929
"CUL1" 0.399925137493319 0.632095267042957
"MTR" 0.399920185181045 0.71387177831135
"DIMT1" 0.399866331515376 0.662146624254099
"MAP2K5" 0.399562098298104 0.668742734397676
"GOSR1" 0.399558873881916 0.432678113404192
"CTR9" 0.39935126749777 0.599255179506073
"SLC23A2" 0.399171288215503 0.742500700509047
"ZEB2" 0.399101590406447 0.736201275195551
"SLC35B3" 0.398992742055006 0.559694164930945
"HACD2" 0.398965136179213 0.763387191292797
"CBFB" 0.398049380642675 0.554093159765661
"VPS45" 0.397960368612488 0.653207311479312
"ZNF84" 0.397950869095128 0.736796392744842
"SERF2" 0.397422217995655 0.609503891642817
"SGK2" 0.397206357704539 0.845470135956082
"ECD" 0.397142673212378 0.580813795148206
"TPM3" 0.396936009930729 0.601390101167353
"PSD3" 0.396595914802883 0.852179377323352
"FAM109A" 0.396309335631773 0.443358517101095
"EIF2B1" 0.396023535124952 0.599579040320298
"FAM120AOS" 0.395994387101512 0.699342404935414
"CD80" 0.395924323538696 0.699600444069887
"PIGF" 0.395877971931801 0.713519590292866
"PECR" 0.395755226467159 0.725600126308918
"DKFZp686K1684" 0.395714901543205 0.733759007352772
"RCN1" 0.395714901543205 0.733759007352772
"ZC3HAV1L" 0.395374952281459 0.780176426347332
"GOLGB1" 0.395183091857606 0.703622370736773
"IGFBP7" 0.395067675655919 0.809438069653862
"TOPBP1" 0.395024414457217 0.534730299256716
"GYG2" 0.394733547825975 0.869461972146482
"TRMT13" 0.394724945981486 0.775145604718348
"MECP2" 0.394625041087389 0.674481338760775
"CCNY" 0.394423192813778 0.424482438817258
"LEMD2" 0.394318927626639 0.618535472383012
"TMEM165" 0.394042874216524 0.647930488107226
"MBD4" 0.393558126879058 0.45798331272797
"GPN3" 0.393448780569877 0.646906620985537
"CPQ" 0.39335492170127 0.765637679772089
"MGEA5" 0.393344665857365 0.745836375056136
"EHBP1L1" 0.393290147340259 0.670979344171539
"COPA" 0.392894175246356 0.731535821583093
"ATR" 0.392772376169189 0.709016339108928
"APP" 0.39269409695757 0.705658277158279
"ACTN1" 0.392689482262454 0.581405783443011
"MKLN1" 0.392539578077665 0.665375761788646
"VIMP" 0.392471455900171 0.642661005590091
"ABCA12" 0.39245795057173 0.649000162616182
"AHI1" 0.3923910797024 0.757809311662566
"NAA16" 0.392325854540773 0.724412476999114
"CDC42SE1" 0.392063365040699 0.616128960597466
"PAX6" 0.391994301536947 0.625040998730256
"KIAA1033" 0.391692976976825 0.749726335138133
"SEMA3A" 0.391422921935408 0.871103434945975
"CCT5" 0.390870878032838 0.546728500656248
"TMEM41B" 0.390840947539278 0.567617662694521
"PTCD3" 0.390839897883292 0.650601804748714
"WDR44" 0.390663850354831 0.669157484603899
"SDHAP1" 0.390329585696873 0.673025985612792
"SDHAP2" 0.390329585696873 0.673025985612792
"DIP2A" 0.390324487430811 0.719775455108025
"HERC5" 0.390280054612074 0.850962248141647
"CDKL3" 0.390246152855968 0.685133922696404
"FYTTD1" 0.39017560956496 0.597811325574678
"ARHGEF2" 0.39013522818835 0.517678207222806
"SLC1A5" 0.390108087607182 0.705658277158279
"EFEMP2" 0.389921179624772 0.702438059063835
"PRSS16" 0.389918594703369 0.742865445012769
"CCNE2" 0.389885625766724 0.819146533482498
"MAPRE2" 0.389793133751166 0.819872887108741
"BDKRB2" 0.389518698622507 0.787727748774407
"MORN4" 0.389356971561355 0.631066086066935
"KIAA0101" 0.38882993464468 0.772160037464572
"HIST2H2AA3" 0.388432440932823 0.864491026899726
"HIST2H2AA4" 0.388432440932823 0.864491026899726
"WASF2" 0.388207832158676 0.726194032273667
"CTBP2" 0.388202052025416 0.650601804748714
"WDFY4" 0.388115927423754 0.623071159164129
"HEY2" 0.388026782344951 0.771049235423246
"UCP2" 0.387981840195827 0.844064694219385
"POT1" 0.38774635179005 0.743323298524365
"SEPN1" 0.387700587922246 0.626043514235728
"PVRL3" 0.387627759680564 0.865517171596927
"ATP6V1A" 0.387617075821267 0.700208703521042
"MYH9" 0.387589165876982 0.494489230642454
"ATP13A3" 0.387575120641678 0.588353719849698
"RBMX" 0.387482688000032 0.699505391254447
"CDK5RAP3" 0.387325668934601 0.671429587524336
"WFDC1" 0.387257536324388 0.812745703870879
"VAV1" 0.386928657329215 0.697307943142617
"KIF3B" 0.386772973541907 0.661975506233901
"DNAJC19" 0.386756010724965 0.605194815857055
"CDK18" 0.386254066996506 0.672061063639442
"PRKD1" 0.386141998413944 0.827445300873942
"RPRD2" 0.385961305247463 0.734261232056818
"NAT1" 0.385811131957349 0.815867159985341
"EIF1AX" 0.385663109845958 0.663080153164003
"HAUS6" 0.385654703316078 0.75652743040373
"BAZ2B" 0.385476304489216 0.770414512381404
"TMEM50B" 0.38516190250825 0.719339771977355
"ELOVL5" 0.385058280645481 0.79444357345803
"TIGIT" 0.385021779794198 0.716209275010559
"LURAP1L" 0.384788790403263 0.765171935178956
"MRPL41" 0.384354346237958 0.68700573434118
"SEPT9" 0.384240947126717 0.446309715628234
"CABLES2" 0.384176363416889 0.726778840457899
"SLC1A3" 0.383932865800711 0.851811113539935
"MEX3B" 0.38347230456254 0.792011919574861
"JAK3" 0.383195573956152 0.806883830476387
"CIB1" 0.383185528811345 0.575310558512735
"SOCS6" 0.38300933963469 0.660116046781048
"PKIG" 0.382808672145674 0.756766965242515
"CNTRL" 0.382376051719453 0.742865445012769
"C6orf222" 0.382363168882065 0.864997689645702
"NEK3" 0.382220423342234 0.777113103038217
"JUN" 0.381293987458589 0.76625326136018
"HERC1" 0.381263940365703 0.711668532560027
"ABLIM1" 0.381235646877097 0.758854698629336
"CCDC117" 0.380960085846187 0.545414829796428
"ZNF569" 0.380864479438308 0.570596961204543
"PGAP1" 0.380740972639729 0.852179377323352
"KDELC2" 0.380722364026278 0.612542637133086
"SAR1A" 0.380674682214064 0.709763881994117
"TENM4" 0.380624139297167 0.754931218774419
"CD84" 0.380480207474749 0.774384455622213
"ZNF264" 0.380380905190594 0.771074299367259
"ADGRF1" 0.380271487997365 0.448814356108905
"SUGCT" 0.379934275578273 0.850159635268478
"BAG1" 0.3797390054304 0.795185702743714
"IL23R" 0.379637587962509 0.651571723757918
"SLCO4A1" 0.379588049839063 0.83197355071523
"TPO" 0.379422414916822 0.763039388449655
"KAZN" 0.379265326337075 0.702438059063835
"GOLPH3" 0.379142157146666 0.684976407171311
"DPY19L3" 0.378486961741819 0.707002606593588
"ST3GAL4" 0.378374260058781 0.826630258624966
"CASP3" 0.37826058651084 0.772111402720997
"CD5" 0.377725127722952 0.488047328189264
"TLE4" 0.377584380400744 0.71387177831135
"EME2" 0.377486791269944 0.511780505963758
"SNORA32" 0.377477613471626 0.818111865501251
"SNORA8" 0.377477613471626 0.818111865501251
"TAF1D" 0.377477613471626 0.818111865501251
"RAB3GAP2" 0.37738675323609 0.499489122315355
"TM6SF1" 0.377383599470847 0.72438407096954
"LAMC1" 0.377201497125719 0.724052503393252
"NOLC1" 0.376674332077239 0.635459033593292
"TGIF2-C20orf24" 0.376255878991241 0.750989951514344
"TXNDC16" 0.376250864989597 0.75398808061168
"VSTM4" 0.376148818746565 0.767906993292965
"UNC13B" 0.375885961564369 0.761032378332747
"ARPC3" 0.375872093766955 0.777880061875413
"GPR137B" 0.375849980106635 0.645398731314229
"PLAU" 0.375732527148723 0.865324772181648
"DLG5" 0.375687724284893 0.594093557312972
"FAM26E" 0.375425232234319 0.737481010638964
"AP3M1" 0.375316850990928 0.749120898994597
"HCN1" 0.375310520912294 0.786878889591803
"SEC16A" 0.375101514405976 0.707002606593588
"PLPP5" 0.375073634260254 0.813622174184053
"DPT" 0.37480687526786 0.861669694350892
"HCK" 0.374691496772254 0.846905389759696
"RCBTB1" 0.374282544370857 0.719357137112249
"TSPAN11" 0.374115369630085 0.772083382992957
"LDLRAD4" 0.374041825378568 0.728515661376955
"SDF4" 0.373984447117163 0.623726116482495
"HEPACAM2" 0.373936007898173 0.954998915163793
"CAV2" 0.373796734552218 0.808129954208151
"ITM2B" 0.373566792541247 0.650594968712106
"FKBP1B" 0.37335656221354 0.818869830827061
"STIL" 0.373344922075078 0.73508715012146
"MPZL2" 0.373259071827131 0.747029017460613
"DICER1" 0.373246562509304 0.717585691303089
"TMEM176B" 0.37290341820923 0.763387191292797
"MMAB" 0.372792828840648 0.708666837323874
"LRRC8B" 0.372587245142636 0.601990428453847
"RBMS2" 0.372554560240771 0.494489230642454
"GNA13" 0.37193136692335 0.572301894606658
"SSH1" 0.371840839682393 0.689127988093685
"DSE" 0.371823589532748 0.874228647828624
"GLT8D2" 0.371661274179319 0.860312441551786
"GLI2" 0.371238110437366 0.667961521350209
"CD96" 0.370732058467804 0.751367599813853
"ASPH" 0.370475082706513 0.774805999828305
"MON1B" 0.370432020061825 0.678696849239412
"SPCS3" 0.370200554287102 0.626680136708568
"PLGLB1" 0.370199743589253 0.860376756574041
"PLGLB2" 0.370199743589253 0.860376756574041
"CEP128" 0.370093727651467 0.59384185287922
"DCN" 0.369693501609165 0.884347526440913
"COX7A2" 0.36957876122194 0.616692288115675
"ACACB" 0.36945288569401 0.702889876901387
"PRKAB1" 0.369243128238533 0.759581126535564
"PVRL2" 0.369190336198146 0.780176426347332
"TEX30" 0.369158397755925 0.64723066259676
"MICALL2" 0.369022997477257 0.793655159955111
"PLA2G16" 0.369011763458631 0.827510012397948
"OTUD4" 0.368711506120476 0.692322587365434
"ABHD3" 0.368540593325706 0.805997708773847
"NEFL" 0.368530432414899 0.764758720351239
"GPA33" 0.368338185246869 0.794409290729647
"AP1S2" 0.367952654106715 0.82659562093452
"TGFBI" 0.367771595457051 0.865795393924101
"TAPT1" 0.367509039958974 0.708666837323874
"MFN2" 0.367200291830235 0.443304425744028
"PILRB" 0.367152449930196 0.767841809273067
"STAG3L5P-PVRIG2P-PILRB" 0.367152449930196 0.767841809273067
"MAGI1" 0.366587817595372 0.745956757513446
"ZNF428" 0.36639308752542 0.665574729817019
"STK38L" 0.365808909883618 0.831683858561509
"SNRPE" 0.365777077435463 0.569448804339624
"NPAT" 0.365440997497981 0.622682557282068
"NFYB" 0.365287573720438 0.501941367634066
"HLA-B" 0.365189948025012 0.81771288355341
"HLA-C" 0.365189948025012 0.81771288355341
"LTBR" 0.365108968192233 0.541496049716854
"TBC1D10C" 0.364927699505163 0.727774638306691
"PDLIM5" 0.364842750448675 0.667276232616854
"LBR" 0.364794506082051 0.708666837323874
"ADH6" 0.364634787895932 0.879884889204246
"CHSY1" 0.36443898201252 0.64562630803766
"TP73-AS1" 0.364098922056007 0.750989951514344
"LOXL2" 0.363929569158007 0.798247631103319
"LONRF1" 0.363550181221096 0.780176426347332
"MILR1" 0.363399492199609 0.703280259367952
"ZXDC" 0.362708438360283 0.625518083534445
"IKZF5" 0.362220760679715 0.671166263558136
"ZC3H18" 0.362187735470216 0.635459033593292
"OPN3" 0.361963638653324 0.792187610023777
"ZNF484" 0.361322018921674 0.565420454523614
"SLC37A1" 0.360942223049622 0.560350397308798
"ABHD18" 0.360842616045993 0.753157717401128
"C12orf65" 0.360638998816054 0.616247549424275
"SPON2" 0.360588181055588 0.83188175291247
"C9orf91" 0.360421498566404 0.643446365289379
"WNK1" 0.360174554423415 0.770241615099986
"ACP6" 0.360008663587962 0.685133922696404
"ELF1" 0.35988418123567 0.761196250080051
"BOLA1" 0.359607312718968 0.739665481735692
"ANKRD28" 0.359567775077495 0.744832922282463
"TOX2" 0.359533547095489 0.746763839327436
"RBM8A" 0.359518651240149 0.67813619838587
"CTNND1" 0.359218892258584 0.683117853643199
"TMX2-CTNND1" 0.359218892258584 0.683117853643199
"NUDT5" 0.35912881713358 0.607346225850972
"HCST" 0.358967725551239 0.79421782454729
"RBM25" 0.358926797831005 0.761810653395092
"CDV3" 0.358820034770376 0.60197818261203
"MARS" 0.35868397197403 0.721462788374279
"ALDH7A1" 0.358629248490442 0.722216704168765
"SNX24" 0.358547638911591 0.790297795921728
"L3MBTL1" 0.358434855731008 0.802784479368054
"ARFIP1" 0.358384634997606 0.723209831522623
"TUBB" 0.358107014059327 0.611436277935027
"C16orf62" 0.357986765102499 0.650815765997015
"PIK3R4" 0.357842319830488 0.515033087502981
"ARRDC2" 0.357829288466787 0.59384185287922
"RASAL2" 0.3577857943743 0.705658277158279
"RNF103" 0.357723307312861 0.685133922696404
"UBE2G2" 0.357395115735392 0.623632828213468
"NAPA" 0.357258528588694 0.743323298524365
"TAPBP" 0.357214674920165 0.716198116701804
"HOXD8" 0.357170303983256 0.869250579270952
"SECISBP2" 0.357094932852676 0.727147420429849
"MYADM" 0.356968486130541 0.844127839830941
"TNRC6B" 0.356602910401427 0.601440485417664
"ALG13" 0.356528060782607 0.848281686271912
"HP1BP3" 0.35645337823268 0.636296346231544
"TPST1" 0.356316352150105 0.869609055293399
"RB1" 0.356130385923608 0.711795437319054
"SLC38A2" 0.356112408033177 0.658506047910543
"FZD3" 0.356081519975173 0.856242494535371
"TRAF5" 0.355995206316252 0.809140861810186
"COA6" 0.355911042300883 0.601390101167353
"VWA1" 0.355737266681774 0.778646714799226
"TSPAN9" 0.355726328419999 0.813998141546585
"RIPK1" 0.355696509087475 0.632252070791264
"HAVCR2" 0.355656131772962 0.763387191292797
"CCDC92" 0.355038186125006 0.664910671217114
"TMX3" 0.354980346785857 0.793547688475344
"SNX1" 0.354734534712588 0.745895576566529
"PFKFB3" 0.354693451641281 0.840108172133906
"SPRED2" 0.354623150980103 0.723209831522623
"ARHGAP25" 0.354597432571107 0.801250983183559
"LRRC58" 0.354456119943438 0.669972586576311
